WorkerId,HITId,TrialNum,Answer.Rating,Plausibility,Item,Input.trial
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,6,5,implaus,9,The bride is carrying the groom.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,15,4,implaus,10,The king is entertaining the jester.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,42,7,plaus,11,The lion is pouncing on the Safari guide.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,30,2,implaus,12,The model is taking a picture of the photographer.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,29,7,plaus,13,The pirate is kidnapping the princess.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,36,1,implaus,14,The bride is blessing the priest.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,16,7,plaus,15,The shark is biting the snorkeler.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,39,2,implaus,16,The student is lecturing to the professor.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,23,7,plaus,17,The vampire is biting the woman.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,21,2,implaus,18,The customer is serving the waiter.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,11,5,plaus,19,The lawyer is giving money to the beggar.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,2,7,plaus,20,The chef is cooking for the lady.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,9,4,implaus,21,The grandpa is dancing for the ballerina.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,4,7,plaus,22,The journalist is interviewng the sportsstar.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,17,1,implaus,23,The criminal is sentencing the judge.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,19,7,plaus,24,The father is pulling the child on the sled.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,32,2,implaus,25,The girl is giving Santa a present.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,3,7,plaus,26,The peasant is bowing to the queen.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,1,6,implaus,27,The athlete is applauding the lady.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,8,7,plaus,28,The father is tying the son's shoes.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,34,2,implaus,29,The grandma is stealing the purse from the thief.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,27,3,implaus,30,The mouse is chasing the cat.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,41,3,plaus,31,The visitor is pushing the patient.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,12,6,implaus,32,The patient is bringing flowers to the relative.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,24,7,plaus,33,The boss is yelling at the worker.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,25,1,implaus,34,The blind person is leading the dog.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,5,7,plaus,35,The bouncer is preventing the woman from entering.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,22,3,implaus,36,The girl is licking the dog on the face.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,13,7,plaus,37,The man is proposing to the woman.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,28,2,implaus,38,The princess is measuring the tailor.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,31,7,plaus,39,The lifeguard is saving the grandmother.
A1B1Y6OBCA7XTZ,3TC2K6WK9G2EA7EYZAME64VUFSC28C,40,7,plaus,40,The chauffeur is opening the door for the lady.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,13,1,implaus,1,The criminal is arresting the cop.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,8,7,plaus,2,The babysitter is scolding the child.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,4,5,implaus,3,The patient is using a stethoscope on the doctor.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,17,7,plaus,4,The fireman is rescuing the grandmother.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,21,7,plaus,5,The dentist is treating the patient.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,11,2,implaus,6,The girl is frightening the ghost.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,10,7,plaus,7,The mother is feeding the baby.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,6,2,implaus,8,The businessman is painting the artist.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,31,7,plaus,9,The groom is carrying the bride.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,41,7,plaus,10,The jester is entertaining the king.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,32,1,implaus,11,The Safari guide is pouncing on the lion.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,19,7,plaus,12,The photographer is taking a picture of the model.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,24,2,implaus,13,The princess is kidnapping the pirate.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,5,6,plaus,14,The priest is blessing the bride.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,18,1,implaus,15,The snorkeler is biting the shark.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,16,7,plaus,16,The professor is lecturing to the student.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,1,6,implaus,17,The woman is biting the vampire.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,7,7,plaus,18,The waiter is serving the customer.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,9,2,implaus,19,The beggar is giving money to the lawyer.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,3,NA,implaus,20,The lady is cooking for the chef.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,27,7,plaus,21,The ballerina is dancing for the grandpa.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,29,2,implaus,22,The sportsstar is interviewing the journalist.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,2,6,plaus,23,The judge is sentencing the criminal.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,22,1,implaus,24,The child is pulling the father on the sled.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,15,7,plaus,25,Santa is giving the girl a present.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,37,2,implaus,26,The queen is bowing to the peasant.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,25,6,plaus,27,The lady is applauding the athlete.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,40,5,implaus,28,The son is tying the father's shoes.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,26,7,plaus,29,The thief is stealing the purse from the grandma.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,23,2,plaus,30,The cat is chasing the mouse.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,39,1,implaus,31,The patient is pushing the visitor.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,36,7,plaus,32,The relative is bringing flowers to the patient.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,12,5,implaus,33,The worker is yelling at the boss.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,42,7,plaus,34,The dog is leading the blind person.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,14,2,implaus,35,The woman is preventing the bouncer from entering.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,33,7,plaus,36,The dog is licking the girl on the face.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,30,4,implaus,37,The woman is proposing to the man.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,28,7,plaus,38,The tailor is measuring the princess.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,38,1,implaus,39,The grandmother is saving the lifeguard.
A1B5SSGMTAQ9B5,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,34,2,implaus,40,The lady is opening the door for the chauffeur.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,13,1,implaus,1,The criminal is arresting the cop.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,8,7,plaus,2,The babysitter is scolding the child.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,4,1,implaus,3,The patient is using a stethoscope on the doctor.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,17,7,plaus,4,The fireman is rescuing the grandmother.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,21,7,plaus,5,The dentist is treating the patient.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,11,1,implaus,6,The girl is frightening the ghost.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,10,7,plaus,7,The mother is feeding the baby.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,6,1,implaus,8,The businessman is painting the artist.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,31,7,plaus,9,The groom is carrying the bride.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,41,7,plaus,10,The jester is entertaining the king.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,32,1,implaus,11,The Safari guide is pouncing on the lion.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,19,7,plaus,12,The photographer is taking a picture of the model.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,24,1,implaus,13,The princess is kidnapping the pirate.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,5,7,plaus,14,The priest is blessing the bride.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,18,1,implaus,15,The snorkeler is biting the shark.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,16,7,plaus,16,The professor is lecturing to the student.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,1,1,implaus,17,The woman is biting the vampire.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,7,1,plaus,18,The waiter is serving the customer.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,9,1,implaus,19,The beggar is giving money to the lawyer.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,3,1,implaus,20,The lady is cooking for the chef.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,27,5,plaus,21,The ballerina is dancing for the grandpa.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,29,1,implaus,22,The sportsstar is interviewing the journalist.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,2,7,plaus,23,The judge is sentencing the criminal.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,22,1,implaus,24,The child is pulling the father on the sled.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,15,7,plaus,25,Santa is giving the girl a present.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,37,1,implaus,26,The queen is bowing to the peasant.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,25,7,plaus,27,The lady is applauding the athlete.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,40,7,implaus,28,The son is tying the father's shoes.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,26,7,plaus,29,The thief is stealing the purse from the grandma.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,23,7,plaus,30,The cat is chasing the mouse.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,39,1,implaus,31,The patient is pushing the visitor.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,36,7,plaus,32,The relative is bringing flowers to the patient.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,12,1,implaus,33,The worker is yelling at the boss.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,42,7,plaus,34,The dog is leading the blind person.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,14,1,implaus,35,The woman is preventing the bouncer from entering.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,33,7,plaus,36,The dog is licking the girl on the face.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,30,1,implaus,37,The woman is proposing to the man.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,28,4,plaus,38,The tailor is measuring the princess.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,38,1,implaus,39,The grandmother is saving the lifeguard.
A1BNYBF79IQ89T,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,34,1,implaus,40,The lady is opening the door for the chauffeur.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,13,1,implaus,1,The criminal is arresting the cop.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,8,5,plaus,2,The babysitter is scolding the child.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,4,1,implaus,3,The patient is using a stethoscope on the doctor.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,17,7,plaus,4,The fireman is rescuing the grandmother.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,21,7,plaus,5,The dentist is treating the patient.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,11,2,implaus,6,The girl is frightening the ghost.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,10,7,plaus,7,The mother is feeding the baby.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,6,1,implaus,8,The businessman is painting the artist.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,31,7,plaus,9,The groom is carrying the bride.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,41,7,plaus,10,The jester is entertaining the king.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,32,1,implaus,11,The Safari guide is pouncing on the lion.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,19,7,plaus,12,The photographer is taking a picture of the model.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,24,2,implaus,13,The princess is kidnapping the pirate.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,5,6,plaus,14,The priest is blessing the bride.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,18,1,implaus,15,The snorkeler is biting the shark.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,16,7,plaus,16,The professor is lecturing to the student.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,1,1,implaus,17,The woman is biting the vampire.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,7,7,plaus,18,The waiter is serving the customer.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,9,1,implaus,19,The beggar is giving money to the lawyer.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,3,2,implaus,20,The lady is cooking for the chef.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,27,5,plaus,21,The ballerina is dancing for the grandpa.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,29,2,implaus,22,The sportsstar is interviewing the journalist.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,2,7,plaus,23,The judge is sentencing the criminal.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,22,4,implaus,24,The child is pulling the father on the sled.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,15,7,plaus,25,Santa is giving the girl a present.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,37,1,implaus,26,The queen is bowing to the peasant.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,25,7,plaus,27,The lady is applauding the athlete.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,40,4,implaus,28,The son is tying the father's shoes.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,26,7,plaus,29,The thief is stealing the purse from the grandma.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,23,7,plaus,30,The cat is chasing the mouse.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,39,3,implaus,31,The patient is pushing the visitor.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,36,7,plaus,32,The relative is bringing flowers to the patient.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,12,3,implaus,33,The worker is yelling at the boss.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,42,7,plaus,34,The dog is leading the blind person.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,14,1,implaus,35,The woman is preventing the bouncer from entering.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,33,7,plaus,36,The dog is licking the girl on the face.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,30,5,implaus,37,The woman is proposing to the man.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,28,3,plaus,38,The tailor is measuring the princess.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,38,1,implaus,39,The grandmother is saving the lifeguard.
A1F3XD5WEK7H7E,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,34,2,implaus,40,The lady is opening the door for the chauffeur.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,13,1,implaus,1,The criminal is arresting the cop.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,8,7,plaus,2,The babysitter is scolding the child.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,4,1,implaus,3,The patient is using a stethoscope on the doctor.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,17,7,plaus,4,The fireman is rescuing the grandmother.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,21,7,plaus,5,The dentist is treating the patient.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,11,1,implaus,6,The girl is frightening the ghost.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,10,7,plaus,7,The mother is feeding the baby.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,6,2,implaus,8,The businessman is painting the artist.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,31,7,plaus,9,The groom is carrying the bride.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,41,7,plaus,10,The jester is entertaining the king.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,32,1,implaus,11,The Safari guide is pouncing on the lion.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,19,7,plaus,12,The photographer is taking a picture of the model.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,24,1,implaus,13,The princess is kidnapping the pirate.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,5,7,plaus,14,The priest is blessing the bride.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,18,1,implaus,15,The snorkeler is biting the shark.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,16,7,plaus,16,The professor is lecturing to the student.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,1,1,implaus,17,The woman is biting the vampire.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,7,7,plaus,18,The waiter is serving the customer.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,9,1,implaus,19,The beggar is giving money to the lawyer.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,3,5,implaus,20,The lady is cooking for the chef.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,27,7,plaus,21,The ballerina is dancing for the grandpa.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,29,1,implaus,22,The sportsstar is interviewing the journalist.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,2,7,plaus,23,The judge is sentencing the criminal.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,22,2,implaus,24,The child is pulling the father on the sled.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,15,7,plaus,25,Santa is giving the girl a present.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,37,1,implaus,26,The queen is bowing to the peasant.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,25,7,plaus,27,The lady is applauding the athlete.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,40,2,implaus,28,The son is tying the father's shoes.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,26,7,plaus,29,The thief is stealing the purse from the grandma.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,23,7,plaus,30,The cat is chasing the mouse.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,39,6,implaus,31,The patient is pushing the visitor.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,36,7,plaus,32,The relative is bringing flowers to the patient.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,12,2,implaus,33,The worker is yelling at the boss.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,42,7,plaus,34,The dog is leading the blind person.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,14,1,implaus,35,The woman is preventing the bouncer from entering.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,33,7,plaus,36,The dog is licking the girl on the face.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,30,5,implaus,37,The woman is proposing to the man.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,28,5,plaus,38,The tailor is measuring the princess.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,38,1,implaus,39,The grandmother is saving the lifeguard.
A1F9KLZGHE9DTA,3WKGUBL7SZMJSSD4XDE64OEYJ674LW,34,2,implaus,40,The lady is opening the door for the chauffeur.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,5,1,implaus,1,The criminal is arresting the cop.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,35,6,plaus,2,The babysitter is scolding the child.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,20,1,implaus,3,The patient is using a stethoscope on the doctor.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,32,7,plaus,4,The fireman is rescuing the grandmother.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,23,7,plaus,5,The dentist is treating the patient.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,17,1,implaus,6,The girl is frightening the ghost.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,16,7,plaus,7,The mother is feeding the baby.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,26,1,implaus,8,The businessman is painting the artist.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,30,7,plaus,9,The groom is carrying the bride.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,4,7,plaus,10,The jester is entertaining the king.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,38,1,implaus,11,The Safari guide is pouncing on the lion.
A1KS9LITOVPAT8,3RQVKZ7ZRKJAAT9FP5U8S4ZZ48627P,37,7,plaus,12,The photographer is taking a picture of the model.
